From.Material.Number,From.Material.Name,Coil.Width,Moving.Avg.Price,To.Material.Number,To.Material.Name,Density,Sheet.Thickness,Sheet.Length,Sheet.Breadth,Moving.Avg.Price,MOQ,Wastage,PKG.Cost,Transport.Cost,Processing.Cost,Conversion.Cost
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1930,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1930,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1875,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1850,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1830,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1825,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1800,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1750,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1700,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1675,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1650,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1600,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1550,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1500,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1450,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1400,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1350,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1300,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1250,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1200,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1150,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1100,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1050,1250,52.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,1000,1250,53,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,980,1250,53,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,950,1250,53,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,900,1250,53,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,850,1250,53,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,800,1250,53,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,750,1250,53,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012280,GI-1.2mm Sht 275GSM Chrom 2 Side Lami,,1.2,720,1250,53,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,3000,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2900,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2850,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2800,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2750,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2700,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2650,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2650,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2600,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2500,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2450,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2440,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2400,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2350,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2330,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2300,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2250,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2200,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2150,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2070,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2100,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2050,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,2000,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1950,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1900,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1930,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1930,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1875,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1850,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1830,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1825,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1800,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1750,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1700,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1675,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1650,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1600,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1550,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1500,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1450,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1400,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1350,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1300,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1250,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1200,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1150,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1100,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1050,1250,51.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,1000,1250,52,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,980,1250,52,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,950,1250,52,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,900,1250,52,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,850,1250,52,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,800,1250,52,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,750,1250,52,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012203,GI-1.2mm Sht 275GSM Chrom 1 Side Lami,,1.2,720,1250,52,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,3000,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2900,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2850,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2800,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2750,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2700,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2650,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2650,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2600,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2500,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2450,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2440,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2400,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2350,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2330,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2300,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2250,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2200,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2150,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2070,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2100,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2050,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,2000,1250,50,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1950,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1900,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1930,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1930,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1875,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1850,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1830,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1825,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1800,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1750,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1700,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1675,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1650,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1600,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1550,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1500,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1450,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1400,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1350,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1300,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1250,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1200,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1150,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1100,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1050,1250,50.5,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,1000,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,980,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,950,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,900,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,850,1250,51,2500,,0.6,0.3,0.675,1.575
2012209,GI 275GSM 1.20MM x 1250 x Coil,1250,48.25,2012197,GI-1.2mm Sht 275GSM Chrom,,1.2,800,1250,51,2500,,0.6,0.3,0.675,1.575
